#Saved Data from the class eproc_logic on 26.09.2021 at 12h27m35s.
#
#Parameters:
#===========
#
#Microwave Frequency (Hz): 437500000.0
#Microwave Power (dBm): 3.0
#Start Field (G): 4900.0
#Step Size (G): 1.0
#Stop Field (G): 5050.0
#Duration Of The Experiment: 00h21m25s
#Elapsed Sweeps: 18
#Accumulations Per Point: 200
#Lockin Input Range (V): 0.1
#Lockin Amplitude (V): 0.0
#Lockin Coupling: ac
#Lockin tau A (s): 0.1
#Lockin Phase A (°): 0.0
#Lockin tau B (s): 0.1
#Lockin Phase B (°): 0.0
#Lockin Waiting Time Factor: 3.0
#Lockin Harmonic: 1
#Lockin Slope (dB/oct): 24
#Lockin Configuration: A&B
#Frequency Multiplier: 32
#Modulation Signal Shape: Sine
#Modulation Frequency (Hz): 10000.0
#Modulation Deviation (Hz): 300000.0
#Modulation Mode: Low Noise
#
#Data:
#=====
#Field		Channel 1		Channel 2		Channel 3		Channel 4
4.900000e+03	-3.052270e-02	2.311562e-02	-4.398098e+00	-2.511491e-01
4.901000e+03	-1.864471e-02	-4.473651e-04	-4.398153e+00	-2.511238e-01
4.902000e+03	-3.370818e-02	-7.452037e-03	-4.397966e+00	-2.510967e-01
4.903000e+03	-3.559335e-02	1.448147e-02	-4.397656e+00	-2.511153e-01
4.904000e+03	-3.353647e-02	2.757886e-03	-4.397474e+00	-2.510687e-01
4.905000e+03	-4.251693e-02	9.645922e-03	-4.397728e+00	-2.511237e-01
4.906000e+03	-3.017511e-02	1.229977e-02	-4.397347e+00	-2.510667e-01
4.907000e+03	-1.764769e-02	6.628533e-03	-4.397076e+00	-2.510686e-01
4.908000e+03	-8.999184e-03	2.051199e-02	-4.397119e+00	-2.510818e-01
4.909000e+03	-4.364819e-02	1.634316e-02	-4.396860e+00	-2.510803e-01
4.910000e+03	-4.682377e-02	3.853322e-03	-4.397191e+00	-2.510573e-01
4.911000e+03	-3.107319e-02	8.571132e-03	-4.396957e+00	-2.510733e-01
4.912000e+03	-4.327086e-02	7.418451e-03	-4.397012e+00	-2.510734e-01
4.913000e+03	-3.710336e-02	-9.613672e-03	-4.396897e+00	-2.510433e-01
4.914000e+03	-3.749153e-02	7.193305e-03	-4.396763e+00	-2.510549e-01
4.915000e+03	-3.270833e-02	2.916323e-02	-4.396532e+00	-2.510412e-01
