4900.000000000	-0.058051793	0.040702341	0.002491544	-0.000890429
4901.000000000	-0.026029202	0.007734381	0.000611652	-0.001401203
4902.000000000	-0.051011739	-0.073981582	-0.000021500	0.001539436
4903.000000000	-0.136948568	0.068966543	0.001304988	0.001401514
4904.000000000	-0.074983245	0.112900733	-0.000026009	0.001914228
4905.000000000	0.047401968	-0.029282407	0.002606487	-0.000783199
4906.000000000	0.002568050	-0.045709734	0.003636961	0.002102156
4907.000000000	-0.016800236	0.056226553	0.000869363	0.001588787
4908.000000000	-0.068375651	-0.045218097	0.001741754	-0.001207628
4909.000000000	-0.158381031	0.086177879	0.001659106	-0.002522370
4910.000000000	-0.149652240	0.035288851	0.002994261	-0.004386389
4911.000000000	-0.001689485	0.013758840	-0.000849454	-0.000034779
4912.000000000	0.044490048	0.011209355	0.000789417	-0.000085687
4913.000000000	-0.021701665	0.048453080	0.000416685	0.002192391
4914.000000000	-0.060297436	-0.043201209	0.002419137	0.002863814
4915.000000000	-0.014508433	0.004260376	-0.000553606	0.001612056
4916.000000000	-0.104793744	0.064435454	-0.000334697	0.002216058
4917.000000000	-0.163575536	0.074935033	-0.001275672	-0.000465821
4918.000000000	-0.127609307	0.003342992	0.000363916	0.000251168
4919.000000000	-0.034763586	0.093809437	0.003432776	0.003551892
4920.000000000	-0.126229700	0.060448678	0.001033707	-0.002307913
4921.000000000	0.015548832	-0.091353641	0.001713987	0.001564029
4922.000000000	-0.084230913	0.079248169	0.001738251	-0.000657855
4923.000000000	-0.037266299	0.062412620	0.004685048	0.000464685
4924.000000000	-0.143995612	-0.035674072	0.003541507	0.002011373
4925.000000000	-0.102020263	0.095797363	0.000867890	-0.000957413
4926.000000000	-0.128057720	0.097516555	0.000578924	0.000059457
4927.000000000	-0.195936997	0.037254977	-0.001630519	0.003435089
4928.000000000	-0.044570133	0.111937538	0.001923168	0.001942307
4929.000000000	-0.076611461	0.079006736	-0.001649985	-0.000306525
4930.000000000	0.027899307	-0.065398952	0.000312475	-0.000578078
4931.000000000	-0.093336405	-0.002068991	0.001068506	0.001333911
4932.000000000	-0.088422861	0.024056310	-0.002299370	0.000829910
4933.000000000	-0.094756159	0.042844790	0.000086356	-0.002755235
4934.000000000	-0.121882766	0.003772116	-0.004289135	0.002231418
4935.000000000	-0.051538468	0.077859427	0.000358449	-0.000920050
4936.000000000	0.001055384	-0.073330258	0.000769519	-0.001127950
4937.000000000	-0.141718332	0.038650602	0.003126410	-0.000585708
4938.000000000	-0.031367806	0.003547683	-0.001356844	0.000670207
4939.000000000	-0.079202559	-0.012077714	-0.000425298	-0.001097478
4940.000000000	-0.077083313	-0.056366787	0.001148822	-0.001935693
4941.000000000	-0.054054588	0.041936761	-0.000365052	-0.001932254
4942.000000000	-0.063881465	0.071152002	-0.001597192	-0.000846283
4943.000000000	0.010061418	0.084272598	0.002641134	0.002167983
4944.000000000	-0.069582982	0.030008324	-0.000557498	0.001291803
4945.000000000	-0.052271793	0.005591104	0.001637649	0.001904384
4946.000000000	-0.132623127	0.007419322	0.001011199	-0.001348812
4947.000000000	-0.059690142	0.081840540	0.000486868	-0.000980635
4948.000000000	-0.114413504	0.056801644	0.001170241	-0.000740158
4949.000000000	-0.081338512	-0.094899175	-0.000895987	-0.003059527
4950.000000000	-0.017123521	-0.051207764	-0.001692020	-0.002298297
4951.000000000	-0.124419873	0.000254443	-0.000059974	0.000376379
4952.000000000	-0.107872674	0.121266242	-0.001253815	-0.001001170
4953.000000000	-0.174112121	-0.008908900	0.000189053	0.000412770
4954.000000000	-0.149071812	0.034196350	-0.001264750	0.000247776
4955.000000000	-0.071567312	0.036661353	-0.003463991	-0.003682828
4956.000000000	-0.147169410	-0.056568794	-0.000609940	-0.001758350
4957.000000000	-0.053575895	0.045086402	0.002793289	-0.001258375
4958.000000000	-0.241705917	-0.002911689	0.001099632	0.001394159
4959.000000000	-0.106267847	-0.011692249	0.002149233	0.000841491
4960.000000000	-0.128934286	0.037856371	-0.001224860	-0.000934349
4961.000000000	-0.196654829	-0.092782077	0.002709211	0.000343031
4962.000000000	-0.141061524	0.066388427	0.001033028	0.000189866
4963.000000000	-0.194659264	0.044568813	-0.000985578	0.001454938
4964.000000000	-0.202048837	-0.132795883	-0.001098351	-0.000717208
4965.000000000	-0.198079999	0.050245871	-0.002637595	-0.000455108
4966.000000000	-0.207002837	0.041702559	0.000740459	-0.001884399
4967.000000000	-0.313692896	-0.027570736	0.002749257	-0.002088540
4968.000000000	-0.273179313	0.009420312	-0.000116055	-0.002306584
4969.000000000	-0.265527526	0.038843719	-0.001486186	0.001107274
4970.000000000	-0.118990232	0.098601843	-0.002139196	0.003577896
4971.000000000	-0.255609832	0.014226575	0.002721454	-0.000686271
4972.000000000	-0.259256703	0.006766836	-0.001617169	0.000918895
4973.000000000	-0.233145541	0.046394648	-0.001236181	-0.002117602
4974.000000000	-0.020177933	0.035581055	-0.002521328	0.000138696
4975.000000000	-0.122446271	0.112908705	0.000213196	-0.001285052
4976.000000000	-0.004419694	0.009947824	0.000066852	0.001977297
4977.000000000	-0.055990683	0.043301908	-0.001103063	0.000065131
4978.000000000	0.138147233	0.064140904	0.000352369	0.000687323
4979.000000000	0.277204756	-0.002491489	0.000370678	0.001392366
4980.000000000	0.183507663	0.057351774	0.001447786	-0.004208282
4981.000000000	0.152325978	0.080858562	0.001888660	0.001615005
4982.000000000	0.135464404	0.019169162	0.000154606	-0.000663907
4983.000000000	0.203132812	0.065781466	-0.003806362	-0.000995802
4984.000000000	0.167085573	0.080175832	0.001026175	-0.000402968
4985.000000000	0.088091546	0.003865194	-0.001042753	-0.000052129
4986.000000000	0.063378360	0.059445624	-0.000226191	-0.000159545
4987.000000000	0.019360594	0.015686837	0.000931204	-0.000525311
4988.000000000	0.057748868	-0.021581713	0.000635563	-0.001793656
4989.000000000	0.153559597	0.049544424	-0.001657081	0.000879318
4990.000000000	-0.008092993	0.081165513	0.001565225	-0.001099551
